Return,Risk
0.21606260270786443,0.3121538609422056
0.18606504352374115,0.2796266816982875
0.19173029465496827,0.2973926053263069
0.24780684014770515,0.34825034273386624
0.20653727618271825,0.3066574902562983
0.18546065554817512,0.28276696319573086
0.21046943960207032,0.306140816384625
0.20503582004306292,0.30199491955460384
0.24053830258044379,0.34280629354666087
0.2039617997989259,0.2919032083706785
0.1783592099393438,0.29376625155129193
0.16554315598533026,0.2778713239925572
0.1841949167424089,0.28126631869929825
0.21640001993233715,0.3074611285680416
0.18204564788353017,0.2836875264627127
0.2263533793401231,0.3287686010800652
0.20863634334839534,0.29473530935610337
0.2447391136901856,0.3232981039661737
0.21162500976454363,0.3026388656646352
0.22528059788738647,0.3016266955544278
0.20727865075043928,0.3185521495586757
0.23180594582329644,0.3180485189475927
0.18334596871060785,0.3028782273614633
0.24553011512870726,0.3510285308928685
0.22494956813091554,0.32295091531671954
0.20336663094367374,0.29072235759266996
0.23772021900739443,0.31153897663229546
0.20942460182129052,0.2998194080065373
0.20215139498664433,0.27836113175238775
0.2136395456520832,0.3414305742420879
0.22481308029608488,0.31503642297721945
0.25086997855658183,0.3648989942235612
0.22381789177238412,0.32802859201947965
0.22927277150582556,0.309015468037322
0.2374676354905274,0.337958040936535
0.18259880214734125,0.277548324555772
0.23449718456996035,0.3185884687613378
0.2973930011115439,0.401580264625254
0.20979322556350527,0.2875315708514252
0.18600588308278293,0.27383188652926554
0.23136532779926852,0.31448887321094965
0.20716083355876388,0.29518148166788827
0.24702734656622558,0.3597366364308797
0.22335813395185888,0.3189591551461012
0.19242254789109478,0.3105816149486502
0.1740547892865613,0.2887256898363055
0.1936441312161165,0.30432862132872873
0.2654982654436556,0.3726656842051202
0.20633033250455976,0.286776867517945
0.17007130208004023,0.2790944470956092
0.2486496935397867,0.33480617039077437
0.20363440092976343,0.28748513765847733
0.25197488030605186,0.30681409448363983
0.22703769053808637,0.3021663728682336
0.27575352764726885,0.38638648759144584
0.1750927523495427,0.27732454838600157
0.20385796120859093,0.3170365349230563
0.18360204275274225,0.27897191162159185
0.23266957545216269,0.30529718342182616
0.18136606413850287,0.282421547876973
0.18829431772227226,0.29159073391227436
0.20410824484430332,0.299994893708355
0.30899761174649787,0.39805380587288747
0.27794037922960046,0.3765817868898641
0.2322881234104197,0.34765584901625474
0.2054994110557054,0.29831624435808946
0.1702966104347174,0.29006249416931595
0.23533373497157045,0.3284927970264646
0.2128434022321702,0.3051625634348659
0.20795403498122011,0.2998335754517631
0.24290249635257205,0.32640709876457297
0.23843917513043658,0.33441536940281125
0.2317012652181933,0.32610300101331624
0.19524355445233438,0.29055611506753304
0.1770639701777853,0.2872886482262302
0.2258359303686763,0.31992577314976317
0.2342675924406261,0.3010041488447653
0.21620784496305778,0.30212855369038544
0.2491447190327066,0.3588321683799731
0.20560691994107327,0.30894431462922994
0.23346605356625286,0.3107377537600052
0.2475880988538365,0.3426982394979192
0.23511123767882464,0.333963138977858
0.22871853096395275,0.32503350605414505
0.269175510744246,0.3320704093998565
0.17529677507237829,0.2964502406463275
0.22220203353194037,0.2989234074130999
0.18614240775423033,0.3067164944385775
0.2324848965355624,0.321491259143752
0.2965125485772175,0.4169614246046975
0.19880600280001637,0.29396327351898627
0.2471204435163446,0.33166403814707385
0.2358217058278613,0.326652961380988
0.19576385996851106,0.29279800631938907
0.2182081215322761,0.31755783884091265
0.20165168645863774,0.2847740486006558
0.23863720674625033,0.340315629093893
0.23844842262555466,0.3350369688096736
0.2768150682122178,0.36146863000932516
0.1917610186785844,0.2820820758816552
0.19383743207006143,0.27731966505838396
0.2124275186808353,0.30576021513288687
0.24345219228969794,0.34098672664431634
0.2522537807146299,0.33445665694766535
0.2951632793219463,0.38219559249468044
0.22557741200704962,0.31384187506309474
0.23876509281181318,0.32425653617076416
0.1936143159732212,0.2849946130102557
0.2559008648763871,0.34255229355827893
0.20542602435049714,0.3143558421883729
0.2383885259513746,0.3367211517372607
0.22701403717802857,0.3287910533168357
0.19903511318607472,0.29695351072412907
0.23682318493546725,0.3149959444217683
0.2444057865951861,0.3304146907504803
