Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2020-01-03,-0.009769388559742877,-0.012213314472679244,-0.005245147145423043,-0.012529919285454957,0.02920267893223429
2020-01-06,0.007936140771145878,0.014775871094842,0.026305050160288643,0.0025813333419915326,0.019071612174755247
2020-01-07,-0.004714175903831366,0.002089436023074214,-0.001933497135277119,-0.00915989590740217,0.03806670586808656
2020-01-08,0.015958533804401445,-0.007839287338238396,0.007092529916058604,0.015802936120461658,0.048032568493066904
2020-01-09,0.02101822026354708,0.0047876954600311996,0.010443070662835986,0.012415780060532814,-0.022189385476863444
2020-01-10,0.002258641490577991,-0.009455156242405702,0.006438054596117723,-0.004637834229246102,-0.006649355680979626
2020-01-13,0.021139475482429053,0.0043132627393767525,0.007717183763231591,0.011952974442984012,0.09320702322102224
2020-01-14,-0.013595543460562767,-0.011625527046359843,-0.006577015235679506,-0.007068527314454668,0.024578286172624794
2020-01-15,-0.004294857624342618,-0.003977024437111101,0.006000461464780543,0.006455436065686818,-0.03676981311758122
2020-01-16,0.012448581731907396,0.008513567549042408,0.007586419914241994,0.018157508126339896,-0.00970946227670784
2020-01-17,0.011010397971785532,-0.007064556764163625,0.020043874250196693,0.0055813010359571855,-0.005839913304383257
2020-01-21,-0.006800153980727247,0.014523546068980422,0.0018435270403022765,-0.0035974059822510033,0.06942373110021945
2020-01-22,0.0035632736671478444,-0.0024024329949913796,0.0010922528271748587,-0.004816307572004134,0.04004983514491321
2020-01-23,0.004804108690158748,-0.0015270766138826273,0.0005523631076277846,0.006137107517838677,0.004624413044606698
2020-01-24,-0.002886217507235526,-0.012247117354347813,-0.012552464762189332,-0.010128152432299172,-0.012981499419033645
2020-01-27,-0.02984609935728734,-0.018049378179086813,-0.02377007726021757,-0.0168646837576601,-0.012112331857897394
2020-01-28,0.027896627245516656,0.013532388730052893,0.013024852514452288,0.01940647660030618,0.01578809278786119
2020-01-29,0.020716434054784967,0.002559818728975466,0.004265358798061801,0.015472240635453964,0.02455066473079113
2020-01-30,-0.001450065128107966,0.00680130777131683,-0.0016833311578211053,0.027817458628638,0.09799952270077929
2020-01-31,-0.04535208965880421,0.07119570893188107,-0.014873649286145114,-0.014868837434985177,0.015115867923964223
2020-02-03,-0.0027502496685281454,-0.002252704013802056,0.034180903009947194,0.024086404258331535,0.18144500086765858
2020-02-04,0.032480611845875265,0.022433811849720944,-0.025404547272267732,0.03238626091072031,0.1286186970285338
2020-02-05,0.008121134054426497,-0.004792703414039184,0.00044269123361109406,-0.0012221214604916568,-0.18845037343186985
2020-02-06,0.01162924228762012,0.005065879625856511,0.020479766359704468,0.020521771562117642,0.019223358515689473
2020-02-07,-0.013685835477498465,0.014069692433392624,0.002125194381464053,0.001414914636448915,-0.0011890304222129079
2020-02-10,0.004738409577752101,0.02593435798738784,0.019781240852260174,0.02582081572440595,0.030554904345579816
2020-02-11,-0.006051493829666185,0.007883866478429244,0.0009275628179080915,-0.022834267306109646,0.0040112052857509935
2020-02-12,0.023469974535503226,0.004268347229322045,0.005659231410559688,0.001462946972796336,-0.009197828567077742
2020-02-13,-0.007146597804621932,-0.004700848772083054,-0.003456611221726582,-0.005428642820656258,0.04673438827304504
2020-02-14,0.0002462578584881014,-0.007001620314183051,0.003522357804333577,0.00888733196710561,-0.004949986662921484
2020-02-18,-0.018480237928119054,0.00969583372641929,0.00046739538321901913,0.010091879497949739,0.0704209168261074
2020-02-19,0.014378962232565592,0.006726973190216665,0.0035674821991594067,0.0029945927588893324,0.06649517653196184
2020-02-20,-0.01031215719967128,-0.007919906743473367,-0.005181249986998474,-0.015389077149775322,-0.019826354777620056
2020-02-21,-0.022895103484631966,-0.02689219882130043,-0.022350920499666527,-0.03212305395174207,0.0017662480443414094
