Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2020-05-04,70.83502960205078,115.79949951171875,65.60279083251953,169.88128662109375,50.74599838256836
2020-05-05,71.89822387695312,115.88999938964844,66.8980941772461,171.705078125,51.2140007019043
2020-05-06,72.63998413085938,117.56300354003906,66.72006225585938,173.39596557617188,52.172000885009766
2020-05-07,73.39144897460938,118.38050079345703,67.90277862548828,174.40284729003906,52.00266647338867
2020-05-08,75.1383056640625,118.98049926757812,68.64961242675781,175.42872619628906,54.62799835205078
2020-05-11,76.32062530517578,120.44999694824219,69.60421752929688,177.38552856445312,54.08599853515625
2020-05-12,75.44839477539062,117.84750366210938,68.19536590576172,173.36744689941406,53.96066665649414
2020-05-13,74.53743743896484,118.39600372314453,66.8638687133789,170.74574279785156,52.73066711425781
2020-05-14,74.99534606933594,119.44249725341797,67.28688049316406,171.48663330078125,53.55533218383789
2020-05-15,74.55196380615234,120.48899841308594,68.0902328491211,173.98487854003906,53.27799987792969
2020-05-18,76.3084945678711,121.31300354003906,68.69126892089844,175.64718627929688,54.242000579833984
2020-05-19,75.86754608154297,122.46649932861328,68.15668487548828,174.43136596679688,53.867332458496094
2020-05-20,77.34305572509766,124.89700317382812,69.88043975830078,176.85084533691406,54.37066650390625
2020-05-21,76.76641082763672,122.33699798583984,69.76092529296875,174.72665405273438,55.17333221435547
2020-05-22,77.26068115234375,121.84400177001953,70.08275604248047,174.80282592773438,54.45866775512695
2020-05-26,76.73733520507812,121.09300231933594,70.48594665527344,172.95489501953125,54.591331481933594
2020-05-27,77.07168579101562,120.51950073242188,70.43187713623047,173.18353271484375,54.68199920654297
2020-05-28,77.1056137084961,120.05500030517578,70.33072662353516,172.79296875,53.72066879272461
2020-05-29,77.03050994873047,122.11849975585938,71.08847045898438,174.55514526367188,55.66666793823242
2020-06-01,77.9778060913086,123.552001953125,71.15540313720703,174.1551055908203,59.87333297729492
2020-06-02,78.33881378173828,123.62049865722656,71.52434539794922,176.1364288330078,58.770668029785156
2020-06-03,78.77006530761719,123.91999816894531,71.37259674072266,176.56504821777344,58.86399841308594
2020-06-04,78.09170532226562,123.02999877929688,70.13533020019531,174.2408447265625,57.62533187866211
2020-06-05,80.31581115722656,124.1500015258789,71.41079711914062,178.31771850585938,59.04399871826172
2020-06-08,80.79067993164062,126.2030029296875,71.80850982666016,179.4227752685547,63.327999114990234
2020-06-09,83.34187316894531,130.04299926757812,72.00885772705078,180.79441833496094,62.711334228515625
2020-06-10,85.4860610961914,132.37249755859375,72.63468170166016,187.50035095214844,68.336669921875
2020-06-11,81.3818588256836,127.89800262451172,69.52042388916016,177.43186950683594,64.85600280761719
2020-06-12,82.0844497680664,127.2509994506836,70.0669174194336,178.8321533203125,62.35200119018555
2020-06-15,83.09960174560547,128.63400268554688,70.4546890258789,179.97520446777344,66.05999755859375
2020-06-16,85.30193328857422,130.7635040283203,71.73064422607422,184.38551330566406,65.47533416748047
2020-06-17,85.1832046508789,132.0489959716797,72.03165435791016,185.02374267578125,66.11933135986328
2020-06-18,85.21713256835938,132.69900512695312,71.11820983886719,187.0050506591797,66.9306640625
2020-06-19,84.73016357421875,133.75050354003906,70.64810180664062,185.89056396484375,66.72666931152344
2020-06-22,86.94703674316406,135.6909942626953,71.93842315673828,191.0533905029297,66.28800201416016
2020-06-23,88.80286407470703,138.2205047607422,72.59896850585938,192.32981872558594,66.78533172607422
2020-06-24,87.23533630371094,136.72000122070312,71.04779052734375,188.45294189453125,64.0566635131836
2020-06-25,88.39342498779297,137.72900390625,71.46434020996094,190.83425903320312,65.73200225830078
2020-06-26,85.6774673461914,134.64349365234375,67.56854248046875,187.01455688476562,63.982666015625
2020-06-29,87.65206146240234,134.0189971923828,69.28585052490234,189.02444458007812,67.29000091552734
2020-06-30,88.38375091552734,137.9409942626953,70.32128143310547,193.85386657714844,71.98733520507812
2020-07-01,88.21656036376953,143.93499755859375,71.50898742675781,194.98745727539062,74.64199829101562
2020-07-02,88.21656036376953,144.51499938964844,72.89402770996094,196.47340393066406,80.57733154296875
2020-07-06,90.57637023925781,152.8520050048828,74.36785125732422,200.70269775390625,91.43866729736328
2020-07-07,90.29532623291016,150.00599670410156,73.88533782958984,198.3689727783203,92.65733337402344
2020-07-08,92.3983154296875,154.0554962158203,74.56372833251953,202.7316436767578,91.05867004394531
2020-07-09,92.795654296875,159.13150024414062,75.31056213378906,204.15098571777344,92.9520034790039
2020-07-10,92.95799255371094,160.0,76.31971740722656,203.5317840576172,102.97666931152344
2020-07-13,92.52913665771484,155.1999969482422,74.99169921875,197.24502563476562,99.80400085449219
2020-07-14,94.06037139892578,154.1999969482422,75.41967010498047,198.46424865722656,101.12000274658203
2020-07-15,94.70723724365234,150.44349670410156,75.22228240966797,198.16896057128906,103.06732940673828
2020-07-16,93.54188537597656,149.9949951171875,75.12509155273438,194.2444305419922,100.04266357421875
2020-07-17,93.35289001464844,148.09849548339844,75.22079467773438,193.25376892089844,100.05599975585938
2020-07-20,95.3202133178711,159.8419952392578,77.55104064941406,201.56002807617188,109.53333282470703
2020-07-21,94.004638671875,156.9145050048828,77.15828704833984,198.84527587890625,104.55733489990234
2020-07-22,94.26874542236328,154.99549865722656,77.60111999511719,201.70294189453125,106.15533447265625
2020-07-23,89.97795867919922,149.32749938964844,75.21583557128906,192.92991638183594,100.87133026123047
2020-07-24,89.75503540039062,150.44549560546875,74.79235076904297,191.74876403808594,94.46666717529297
2020-07-27,91.88225555419922,152.760498046875,75.84465026855469,194.17776489257812,102.63999938964844
2020-07-28,90.37285614013672,150.01649475097656,74.56620788574219,192.4345703125,98.43267059326172
2020-07-29,92.10517883300781,151.67649841308594,75.55107879638672,194.37779235839844,99.94066619873047
2020-07-30,93.21964263916016,152.593994140625,76.28799438476562,194.22540283203125,99.16600036621094
2020-07-31,102.97868347167969,158.23399353027344,73.78763580322266,195.28269958496094,95.38400268554688
2020-08-03,105.5735092163086,155.59449768066406,73.5302734375,206.26565551757812,99.0
2020-08-04,106.27854919433594,156.94149780273438,73.06114959716797,203.1698760986328,99.13333129882812
2020-08-05,106.66377258300781,160.25149536132812,73.34827423095703,202.83644104003906,99.00133514404297
2020-08-06,110.38518524169922,161.25,74.63068389892578,206.0846405029297,99.30533599853516
2020-08-07,107.87549591064453,158.3730010986328,74.30438232421875,202.3982391357422,96.84733581542969
2020-08-10,109.44343566894531,157.4080047607422,74.22750091552734,198.3689727783203,94.57133483886719
2020-08-11,106.18860626220703,154.0334930419922,73.42018127441406,193.7300567626953,91.6259994506836
2020-08-12,109.71770477294922,158.11199951171875,74.74423217773438,199.2643585205078,103.65066528320312
2020-08-13,111.65943908691406,158.05099487304688,75.21087646484375,198.7976531982422,108.06666564941406
2020-08-14,111.5599365234375,157.4010009765625,74.61481475830078,198.98812866210938,110.04733276367188
2020-08-17,111.26866912841797,159.12049865722656,75.1905517578125,200.30270385742188,122.3759994506836
2020-08-18,112.19583892822266,165.62449645996094,77.1513442993164,201.45523071289062,125.80599975585938
2020-08-19,112.33663177490234,163.0240020751953,76.59741973876953,200.23304748535156,125.23533630371094
2020-08-20,114.82933044433594,164.86849975585938,78.16645812988281,204.8927764892578,133.45533752441406
2020-08-21,120.74674987792969,164.23599243164062,78.13273620605469,203.40316772460938,136.6653289794922
2020-08-24,122.19094848632812,165.3730010986328,78.6078109741211,204.04293823242188,134.27999877929688
2020-08-25,121.18850708007812,167.32449340820312,79.63433837890625,206.6973876953125,134.8893280029297
2020-08-26,122.8365707397461,172.09249877929688,81.53263092041016,211.16610717773438,143.54466247558594
2020-08-27,121.36812591552734,170.0,80.75852966308594,216.35098266601562,149.25
2020-08-28,121.1715087890625,170.08999633789062,81.29955291748047,218.5758056640625,147.55999755859375
2020-08-31,125.28067779541016,172.54800415039062,80.80862426757812,215.348388671875,166.10667419433594
2020-09-01,130.27098083496094,174.95599365234375,82.07565307617188,217.0098419189453,158.35000610351562
2020-09-02,127.57194519042969,176.57249450683594,85.16561126708984,221.19210815429688,149.1233367919922
2020-09-03,117.35844421386719,168.39999389648438,80.80762481689453,207.48997497558594,135.6666717529297
2020-09-04,117.43609619140625,164.7310028076172,78.41242218017578,204.57763671875,139.44000244140625
2020-09-08,109.53324890136719,157.49200439453125,75.55552673339844,193.51089477539062,110.06999969482422
2020-09-09,113.90216827392578,163.4304962158203,76.72734069824219,201.7512664794922,122.09333038330078
2020-09-10,110.18372344970703,158.7554931640625,75.67703247070312,196.09852600097656,123.77999877929688
2020-09-11,108.73715209960938,155.81100463867188,75.16676330566406,194.8190155029297,124.23999786376953
2020-09-14,111.9992446899414,155.14849853515625,74.82307434082031,196.13674926757812,139.8733367919922
2020-09-15,112.17400360107422,157.80650329589844,76.1268081665039,199.35455322265625,149.9199981689453
2020-09-16,108.86334991455078,153.90499877929688,74.9847412109375,195.79299926757812,147.25332641601562
2020-09-17,107.12548828125,150.43649291992188,73.74250793457031,193.74957275390625,141.14332580566406
2020-09-18,103.72746276855469,147.74549865722656,71.95974731445312,191.34332275390625,147.38333129882812
2020-09-21,106.87307739257812,148.02349853515625,70.92083740234375,193.3962860107422,149.79666137695312
2020-09-22,108.55267333984375,156.44949340820312,72.39266967773438,198.0559844970703,141.41000366210938
2020-09-23,103.99932098388672,149.9929962158203,69.89185333251953,191.53433227539062,126.78666687011719
2020-09-24,105.06725311279297,150.989501953125,70.55982208251953,194.01695251464844,129.26333618164062
2020-09-25,109.00897216796875,154.75650024414062,71.36318969726562,198.4379119873047,135.77999877929688
2020-09-28,111.61092376708984,158.70249938964844,72.33515167236328,199.9847869873047,140.39999389648438
2020-09-29,110.76625061035156,157.24400329589844,72.70014953613281,197.90318298339844,139.69000244140625
2020-09-30,112.43612670898438,157.43649291992188,72.67931365966797,200.83460998535156,143.00332641601562
2020-10-01,113.38758850097656,161.06300354003906,73.78517150878906,202.86849975585938,149.3866729736328
2020-10-02,109.72743225097656,156.25,72.18339538574219,196.88150024414062,138.3633270263672
2020-10-05,113.10604095458984,159.9600067138672,73.53375244140625,200.8823699951172,141.89332580566406
2020-10-06,109.86335754394531,154.9980010986328,71.95628356933594,196.61412048339844,137.9933319091797
2020-10-07,111.72740936279297,159.7845001220703,72.35894775390625,200.35714721679688,141.76666259765625
2020-10-08,111.62061309814453,159.52749633789062,73.5634994506836,201.07333374023438,141.97332763671875
2020-10-09,113.56233215332031,164.33250427246094,74.9034194946289,206.0672149658203,144.6666717529297
2020-10-12,120.77588653564453,172.14649963378906,77.58822631835938,211.40480041503906,147.43333435058594
2020-10-13,117.57203674316406,172.18150329589844,77.71122741699219,212.79893493652344,148.88333129882812
2020-10-14,117.65940856933594,168.1855010986328,77.53119659423828,210.8892364501953,153.76666259765625
2020-10-15,117.19338989257812,166.9324951171875,77.1359634399414,209.74343872070312,149.6266632080078
2020-10-16,115.55262756347656,163.635498046875,77.74246978759766,209.74343872070312,146.55667114257812
2020-10-19,112.60118103027344,160.36050415039062,75.87043762207031,204.54898071289062,143.61000061035156
2020-10-20,114.08660888671875,160.85049438476562,76.91827392578125,204.9595489501953,140.64666748046875
2020-10-21,113.46527099609375,159.2469940185547,78.64946746826172,205.1028289794922,140.8800048828125
2020-10-22,112.37789916992188,158.82000732421875,79.67449188232422,205.18875122070312,141.92999267578125
2020-10-23,111.68858337402344,160.22000122070312,80.97970581054688,206.46827697753906,140.2100067138672
2020-10-26,111.69828796386719,160.3520050048828,78.56515502929688,200.59588623046875,140.0933380126953
2020-10-27,113.20313262939453,164.31649780273438,79.28868865966797,203.62277221679688,141.55999755859375
2020-10-28,107.96044158935547,158.13900756835938,74.92079162597656,193.5299530029297,135.33999633789062
2020-10-29,111.96041107177734,160.55050659179688,77.20590209960938,195.4778594970703,136.94332885742188
2020-10-30,105.6885986328125,151.8074951171875,80.14311981201172,193.32945251464844,129.34666442871094
2020-11-02,105.60122680664062,150.2239990234375,80.55026245117188,193.19577026367188,133.50332641601562
2020-11-03,107.22260284423828,152.42050170898438,81.60850524902344,197.11062622070312,141.3000030517578
2020-11-04,111.60120391845703,162.05799865722656,86.57695007324219,206.6210479736328,140.32666015625
2020-11-05,115.56232452392578,166.10000610351562,87.40260314941406,213.2095184326172,146.02999877929688
2020-11-06,115.4310531616211,165.56849670410156,87.26525115966797,213.62010192871094,143.31666564941406
2020-11-09,113.12613677978516,157.18699645996094,87.34907531738281,208.53074645996094,140.4199981689453
2020-11-10,112.78575134277344,151.75100708007812,86.17377471923828,201.48385620117188,136.7866668701172
2020-11-11,116.20907592773438,156.8695068359375,86.6453857421875,206.77377319335938,139.0433349609375
2020-11-12,115.936767578125,155.51400756835938,86.42668914794922,205.7139434814453,137.25332641601562
2020-11-13,115.98539733886719,156.4405059814453,87.88660430908203,206.73561096191406,136.1666717529297
2020-11-16,116.99683380126953,156.55299377441406,87.9743881225586,207.42308044433594,136.02999877929688
2020-11-17,116.11181640625,156.7830047607422,87.36096954345703,204.7781524658203,147.20333862304688
2020-11-18,114.7891845703125,155.2729949951172,86.31857299804688,202.0784454345703,162.2133331298828
2020-11-19,115.38243103027344,155.8509979248047,87.20771789550781,203.3612518310547,166.42333984375
2020-11-20,114.11810302734375,154.97000122070312,86.10733032226562,201.41786193847656,163.20333862304688
2020-11-23,110.72393798828125,154.91949462890625,85.6699447631836,201.14981079101562,173.9499969482422
2020-11-24,112.0076904296875,155.9029998779297,87.4720458984375,204.7398223876953,185.1266632080078
2020-11-25,112.84407806396484,159.2534942626953,87.48344421386719,204.7494354248047,191.3333282470703
2020-11-27,113.38868713378906,159.76699829101562,88.61856842041016,206.0514373779297,195.25332641601562
2020-11-30,115.7811508178711,158.40199279785156,87.00093078613281,204.94091796875,189.1999969482422
2020-12-01,119.35037994384766,161.00399780273438,89.03215026855469,206.98968505859375,194.9199981689453
2020-12-02,119.70051574707031,160.17649841308594,90.50050354003906,206.1855010986328,189.60667419433594
2020-12-03,119.56436157226562,159.3365020751953,90.34530639648438,205.1036834716797,197.7933349609375
2020-12-04,118.8932876586914,158.12899780273438,90.44051361083984,205.21856689453125,199.67999267578125
2020-12-07,120.35211181640625,157.89999389648438,90.10676574707031,205.1515350341797,213.9199981689453
2020-12-08,120.96479797363281,158.864501953125,89.82410430908203,206.79815673828125,216.6266632080078
2020-12-09,118.43621826171875,155.2100067138672,88.16432189941406,202.76776123046875,201.4933319091797
2020-12-10,119.85610961914062,155.07449340820312,87.65801239013672,201.54226684570312,209.02333068847656
2020-12-11,119.04891204833984,155.8209991455078,88.01256561279297,204.16542053222656,203.3300018310547
2020-12-14,118.43621826171875,157.84849548339844,86.89481353759766,205.0653839111328,213.27667236328125
2020-12-15,124.36872100830078,158.25599670410156,87.33220672607422,204.9983367919922,211.0833282470703
2020-12-16,124.30062866210938,162.04800415039062,87.13928985595703,209.92874145507812,207.58999633789062
2020-12-17,125.16618347167969,161.8040008544922,86.31212615966797,210.062744140625,218.63333129882812
2020-12-18,123.18221282958984,160.08250427246094,85.60348510742188,209.2681427001953,231.6666717529297
2020-12-21,124.70909118652344,160.3090057373047,86.01705932617188,213.09756469726562,216.6199951171875
2020-12-22,128.2588653564453,160.3260040283203,85.30594635009766,214.3900146484375,213.44667053222656
2020-12-23,127.3641357421875,159.2635040283203,85.70317077636719,211.59451293945312,215.32666015625
2020-12-24,128.34637451171875,158.63450622558594,85.99722290039062,213.25071716308594,220.58999633789062
2020-12-28,132.9368133544922,164.197998046875,87.9709243774414,215.36651611328125,221.22999572753906
2020-12-29,131.16677856445312,166.10000610351562,87.16755676269531,214.59103393554688,221.99667358398438
2020-12-30,130.04835510253906,164.29249572753906,86.10088348388672,212.22634887695312,231.5933380126953
2020-12-31,129.046630859375,162.84649658203125,86.91366577148438,212.934814453125,235.22332763671875
2021-01-04,125.85670471191406,159.3314971923828,85.5990219116211,208.4065399169922,243.2566680908203
2021-01-05,127.41276550292969,160.92550659179688,86.2893295288086,208.60755920410156,245.0366668701172
2021-01-06,123.12384796142578,156.91900634765625,85.43785095214844,203.1985321044922,251.9933319091797
2021-01-07,127.32525634765625,158.10800170898438,87.98976135253906,208.98094177246094,272.0133361816406
2021-01-08,128.42417907714844,159.13499450683594,89.15464782714844,210.25424194335938,293.3399963378906
2021-01-11,125.43850708007812,155.7104949951172,87.09466552734375,208.21502685546875,270.39666748046875
2021-01-12,125.26346588134766,156.04150390625,86.15938568115234,205.76425170898438,283.14666748046875
2021-01-13,127.29605102539062,158.29449462890625,86.64636993408203,207.1140594482422,284.8033447265625
2021-01-14,125.37042236328125,156.37350463867188,85.83656311035156,203.93568420410156,281.6666564941406
2021-01-15,123.64901733398438,155.21249389648438,85.67289733886719,203.5814666748047,275.38665771484375
2021-01-19,124.32007598876953,156.03799438476562,88.49211120605469,207.20986938476562,281.51666259765625
2021-01-20,128.40475463867188,163.16900634765625,93.23292541503906,214.77291870117188,283.48333740234375
2021-01-21,133.11187744140625,165.34950256347656,93.43526458740234,215.37603759765625,281.663330078125
2021-01-22,135.25149536132812,164.6114959716797,93.8523178100586,216.3142852783203,282.21331787109375
2021-01-25,138.99574279785156,164.6999969482422,93.9375991821289,219.74160766601562,293.6000061035156
2021-01-26,139.2291717529297,166.30650329589844,94.6155014038086,222.42222595214844,294.36334228515625
2021-01-27,138.15936279296875,161.62899780273438,90.20148468017578,222.96792602539062,288.0533447265625
2021-01-28,133.3258514404297,161.88099670410156,91.90045928955078,228.74072265625,278.4766540527344
2021-01-29,128.33670043945312,160.30999755859375,90.6190185546875,222.0679931640625,264.510009765625
2021-02-01,130.45684814453125,167.1439971923828,93.87760162353516,229.43002319335938,279.9366760253906
2021-02-02,131.28350830078125,169.0,95.16943359375,229.29603576660156,290.92999267578125
2021-02-03,130.26229858398438,165.62649536132812,102.10013580322266,232.63719177246094,284.89666748046875
2021-02-04,133.61756896972656,166.5500030517578,101.83979034423828,231.6894073486328,283.3299865722656
2021-02-05,133.20364379882812,167.6074981689453,103.58536529541016,231.87132263183594,284.07666015625
2021-02-08,133.34976196289062,166.14700317382812,103.37164306640625,232.12982177734375,287.8066711425781
2021-02-09,132.47312927246094,165.25,102.91888427734375,233.37435913085938,283.1533203125
2021-02-10,131.86924743652344,164.32899475097656,103.46883392333984,232.46485900878906,268.2733459472656
2021-02-11,131.61602783203125,163.10650634765625,103.58140563964844,234.06365966796875,270.5533447265625
2021-02-12,131.84976196289062,163.885498046875,103.892822265625,234.5423583984375,272.0400085449219
2021-02-16,129.72645568847656,163.44749450683594,104.66990661621094,233.30731201171875,265.40667724609375
2021-02-17,127.43758392333984,165.4320068359375,105.06266021728516,234.32443237304688,266.04998779296875
2021-02-18,126.33696746826172,166.4114990234375,104.42739868164062,233.93101501464844,262.4599914550781
2021-02-19,126.4927978515625,162.4949951171875,103.5843734741211,231.22508239746094,260.4333190917969
2021-02-22,122.72344207763672,159.03700256347656,101.87104034423828,225.0262908935547,238.1666717529297
2021-02-23,122.58708953857422,159.72500610351562,102.16163635253906,223.8364715576172,232.94667053222656
2021-02-24,122.09034729003906,157.97650146484375,103.33642578125,225.06472778320312,247.33999633789062
2021-02-25,117.84373474121094,152.85800170898438,99.97124481201172,219.72959899902344,227.4066619873047
2021-02-26,118.10669708251953,154.64649963378906,100.26679992675781,222.9824676513672,225.1666717529297
2021-03-01,124.4668960571289,157.3070068359375,102.63471984863281,227.35806274414062,239.47666931152344
2021-03-02,121.8663330078125,154.72650146484375,102.37786102294922,224.41220092773438,228.81333923339844
2021-03-03,118.88591003417969,150.25,99.74610137939453,218.35739135742188,217.73333740234375
2021-03-04,117.00608825683594,148.8784942626953,100.86286926269531,217.56094360351562,207.14666748046875
2021-03-05,118.26252746582031,150.0229949951172,103.99398040771484,222.2340087890625,199.31666564941406
2021-03-08,113.33412170410156,147.59750366210938,99.55220031738281,218.1942596435547,187.6666717529297
2021-03-09,117.94112396240234,153.1425018310547,101.1817398071289,224.32586669921875,224.52667236328125
2021-03-10,116.86000061035156,152.8820037841797,100.97494506835938,223.0207977294922,222.68666076660156
