Date,AAPL,AMZN,BAC,CVX,GOOGL,JNJ,JPM,MSFT,PFE,XOM
2023-08-30,0.23503554217040296,0.341385618920565,0.20668849244257556,0.18688786905031962,0.27245794390936945,0.26109287236178413,0.152859619557455,0.22581908701258893,0.16791589783960897,0.20336970031963408
2023-08-31,0.23359789711964538,0.3242316213058122,0.20540671267482483,0.18517401869047798,0.260201205780951,0.19860870852228382,0.15051221647019555,0.21698742798440715,0.1706613559840521,0.1988106477176549
2023-09-01,0.23454995285537916,0.324212494726949,0.2063070574239145,0.18892042942446555,0.26115886683362105,0.19618416901172245,0.15038128076779614,0.2162849155102759,0.16617694853774845,0.20554415362653516
2023-09-05,0.23420313930858905,0.32339750690710994,0.19489646174718128,0.18442400300392034,0.26007962412212815,0.19530043967259633,0.1384070760154929,0.2208591095055124,0.16824740592688808,0.20233930124927113
2023-09-06,0.2557099487936736,0.3267521651523927,0.19254508202800275,0.18415853984279007,0.26287006685521547,0.1977890817578561,0.137724449691371,0.21421782638908224,0.1838050054002383,0.2030150028169967
2023-09-07,0.26725633947391864,0.32901511669476885,0.18973380378312307,0.18235606407430144,0.20987228262498317,0.20237704223377057,0.1362861928298196,0.1855080661864889,0.18286986454085177,0.20277020294190412
2023-09-08,0.267671240362917,0.3289787161476301,0.19075334105900607,0.1789141618215426,0.21076834445976603,0.2017067495360577,0.13457200552424692,0.17924984917006956,0.17795857941811388,0.20548979785034432
2023-09-11,0.2648282021767876,0.33229613249450135,0.1920484308325324,0.18977285855059536,0.19984020935112712,0.20567671936506848,0.13390994225215674,0.16932120090609232,0.17913730477686113,0.20588509549243714
2023-09-12,0.2673561372976862,0.3343684138361402,0.2002949860497279,0.17756284073391454,0.20319181647236007,0.17113871026216673,0.13887610487489588,0.17643882244625453,0.18065267949619182,0.2054640995675159
2023-09-13,0.26845041404749925,0.3371352829465467,0.19850981719207048,0.1759435920801355,0.2029016016728471,0.16944644021478375,0.13895102078811478,0.18050433822174963,0.17776634602965632,0.20689086489242794
2023-09-14,0.2684326107049203,0.32528834871569956,0.19958471891811766,0.1688336982223968,0.1891398788585033,0.16823691805640412,0.14958106815993133,0.1630333545665387,0.17715520081728925,0.20544094625757653
2023-09-15,0.26814331663200536,0.34016931477069495,0.1999595278508905,0.16968715210687252,0.19032725231344413,0.17161978065206,0.14795982377263786,0.18008515401731556,0.1752335995166383,0.20927091483723512
2023-09-18,0.23529613654742726,0.2510793034725664,0.19994091897056931,0.16941917288682853,0.19002577444375163,0.17144537264322174,0.14834394371280712,0.18020712812582523,0.17845926348020177,0.2097467003701621
2023-09-19,0.2306246264997799,0.24929549558822953,0.1898696762372852,0.16944117261068797,0.17630496327223144,0.15446341606438604,0.1471652890598454,0.1790560278543333,0.17185911586312172,0.20988409002005368
2023-09-20,0.23735554565609,0.24982972592705502,0.1836952722743289,0.16976430036725335,0.20090521971143777,0.15540039178239018,0.14689822138061762,0.18918609750357274,0.17395842646542187,0.21231423642776276
2023-09-21,0.2373358631756639,0.27791605939356584,0.1863407450698574,0.17262713480315361,0.21052967288787194,0.1562888428901433,0.14382439123303836,0.1864453392272083,0.1828719856080108,0.2135904365225734
2023-09-22,0.23790136295866912,0.2770699835962692,0.18864650680746317,0.17275697037356474,0.21058439657359396,0.15674589944731826,0.1457541343963248,0.1876151113224957,0.1829583486914222,0.213364221690869
2023-09-25,0.23899677861966895,0.28241285500168656,0.18355086303987297,0.1678785563055427,0.2113712740559055,0.15272290970023011,0.14539306802908925,0.18700337754199728,0.18291000900573845,0.2113378094058105
2023-09-26,0.24643508588116028,0.29951605246491936,0.18543052361963505,0.16889811010435637,0.2152065449633033,0.15349065154903344,0.14702816102117322,0.19084277338383093,0.18743251732067703,0.21132574289722358
2023-09-27,0.245719115762649,0.2951798847637112,0.16574195750561763,0.149905340914022,0.21729938911708002,0.15590830562165364,0.1305759550447616,0.190317070898635,0.18251772616769205,0.2124307319525141
2023-09-28,0.24560739372370874,0.29128524646012915,0.15985520139172557,0.1494890875803524,0.21903568113746064,0.15596630763631442,0.13588117835264302,0.19053723684308124,0.18191754269122384,0.205541741082331
2023-09-29,0.2424703483569712,0.29255351352658665,0.16039140937253096,0.14912637382362093,0.2201476171645437,0.151998595196325,0.14181355074548535,0.18911020953781868,0.1890871017327114,0.20801501959926008
2023-10-02,0.24632938887682848,0.2979266146117309,0.17366751850336842,0.15372798330755597,0.22352715873991572,0.15116922376798872,0.14327018845281936,0.19698270697489573,0.20280234656675905,0.21200018054693648
2023-10-03,0.24613593592087177,0.3136014455225545,0.19046154502866683,0.15316146103353068,0.22690716304114514,0.12816240345635901,0.143680884258221,0.20562642318634552,0.19961514351744025,0.2079195445988169
